filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
contracts/batch2_ofs/batch02_contract_130_obf.sol,batch02_contract_130_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216693.0903084,2.164152145385742,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_131_obf.sol,batch02_contract_131_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216607.603184,2.2177927494049072,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_132_obf.sol,batch02_contract_132_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216743.070763,2.17716908454895,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_133_obf.sol,batch02_contract_133_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216872.132159,2.199207067489624,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_135_obf.sol,batch02_contract_135_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216817.2802114,2.1559078693389893,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_136_obf.sol,batch02_contract_136_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216865.4817233,2.19553804397583,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_137_obf.sol,batch02_contract_137_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216573.0038853,2.1689343452453613,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_138_obf.sol,batch02_contract_138_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216832.5116289,2.194098711013794,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_139_obf.sol,batch02_contract_139_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216679.9863386,2.145143985748291,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_140_obf.sol,batch02_contract_140_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216612.0261514,2.1594767570495605,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_142_obf.sol,batch02_contract_142_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216782.2788222,2.196204423904419,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_143_obf.sol,batch02_contract_143_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216747.4521675,2.16957688331604,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_145_obf.sol,batch02_contract_145_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216625.418761,2.162182331085205,0,,,Solc experienced a fatal error,
